word,Vision,Motor,Socialness,Emotion,Emotion_abs+1,Time,Space
仿,1.666666667,2,2.433333333,-0.966666667,1.966666667,1.066666667,1.166666667
购买,2.733333333,3.766666667,3.633333333,0.633333333,1.633333333,1.2,1.433333333
门将,3.766666667,2.9,5.033333333,0.3,1.3,1,2.3
渔猎,3.433333333,3.166666667,2.633333333,0.033333333,1.033333333,1.066666667,3.566666667
勤快,1.9,2.366666667,1.633333333,2.9,3.9,1.533333333,1.133333333
升高,2.266666667,3.533333333,1.166666667,1.033333333,2.033333333,1.1,4.033333333
周长,2.533333333,2.133333333,1.166666667,0.066666667,1.066666667,1.133333333,2.833333333
概括,1.5,1.466666667,1.3,0.066666667,1.066666667,1.066666667,1.133333333
晚,2.5,1.733333333,1.133333333,-0.3,1.3,5.833333333,1.1
网球,6.233333333,4.9,1.6,0.3,1.3,1,2.6
本文,2.066666667,1.4,1.166666667,0.133333333,1.133333333,1,1.2
褐色,4.8,1.6,1.066666667,0.133333333,1.133333333,1,1.166666667
独唱,3.366666667,3.466666667,1.866666667,0.3,1.3,1.066666667,1.5
西北部,2.8,1.566666667,2.233333333,0.066666667,1.066666667,1,5.966666667
听众,3.433333333,2.966666667,5.666666667,0.433333333,1.433333333,1.066666667,1.7
强国,3.066666667,1.666666667,4.266666667,2.933333333,3.933333333,1.133333333,2.4
特例,1.5,1.366666667,2.3,0.066666667,1.066666667,1.066666667,1.133333333
本地,1.933333333,1.4,2.1,0.2,1.2,1,4.8
再有,1.233333333,1.1,1.3,-0.033333333,1.033333333,2.133333333,1
组,1.9,1.333333333,3,0.066666667,1.066666667,1,1.533333333
构造,1.966666667,1.5,1.266666667,0.133333333,1.133333333,1.066666667,2.5
理应,1.266666667,1.2,1.5,0.4,1.4,1.066666667,1.033333333
快车,3.833333333,2.3,2.166666667,0.366666667,1.366666667,2.066666667,3.6
难事,1.633333333,1.366666667,1.466666667,-2.333333333,3.333333333,1.033333333,1.133333333
水手,4.233333333,2.466666667,3.6,0.033333333,1.033333333,1.033333333,2.066666667
县府,3.833333333,1.333333333,4.5,0.1,1.1,1.066666667,5.2
珊瑚,5.733333333,1.933333333,1.066666667,0.7,1.7,1.1,3
手稿,4.4,2.266666667,1.533333333,0.533333333,1.533333333,1.133333333,1.333333333
变身,1.933333333,3.166666667,1.533333333,0.066666667,1.066666667,1.133333333,1.366666667
谈话,3.066666667,3.7,5.4,0,1,1.366666667,1.4
分队,2.3,1.433333333,4.866666667,-0.066666667,1.066666667,1,2.066666667
记,1.833333333,2.866666667,1.133333333,0.066666667,1.066666667,1.333333333,1.166666667
减缓,1.666666667,2,1.233333333,-0.7,1.7,2.233333333,1.333333333
持续,1.366666667,1.466666667,1.433333333,0.533333333,1.533333333,3.666666667,1.366666667
失联,2.033333333,1.833333333,4.3,-2.833333333,3.833333333,1.766666667,1.366666667
学,2.066666667,3.033333333,2.133333333,0.466666667,1.466666667,1.433333333,1.266666667
炫酷,2.666666667,1.866666667,1.466666667,1.9,2.9,1,1.166666667
施以,1.433333333,1.433333333,2.2,0.2,1.2,1.1,1.2
提起,1.833333333,3.4,1.433333333,0.2,1.2,1.233333333,2
冷酒,4.566666667,1.766666667,1.166666667,-0.366666667,1.366666667,1.066666667,1.3
密码,2.866666667,2.6,1.7,0.066666667,1.066666667,1,1.166666667
会试,2.8,1.566666667,5.1,0.2,1.2,1.833333333,2.233333333
地下室,5.133333333,2.133333333,1.333333333,-0.466666667,1.466666667,1,6.366666667
担忧,1.966666667,2.733333333,2.6,-2.566666667,3.566666667,1.2,1.1
声援,2.433333333,2.533333333,5.3,1.2,2.2,1.133333333,1.766666667
重温,1.866666667,1.6,1.6,1.033333333,2.033333333,1.933333333,1.166666667
显得,1.3,1.133333333,1.233333333,0.233333333,1.233333333,1.066666667,1.133333333
参政,2.433333333,1.566666667,5.4,0.066666667,1.066666667,1.166666667,1.533333333
过来人,2.2,1.733333333,3.233333333,0.233333333,1.233333333,2.466666667,1.2
条理,1.666666667,1.466666667,1.3,0.966666667,1.966666667,1,1.133333333
增至,1.333333333,1.666666667,1.233333333,0.6,1.6,1.2,1.433333333
仁慈,2.1,2,1.766666667,2.9,3.9,1,1.133333333
暴风雨,5.566666667,3.2,1.066666667,-2.466666667,3.466666667,1.566666667,3.466666667
说起,1.533333333,2.3,1.966666667,0.233333333,1.233333333,1.066666667,1.133333333
生效,1.733333333,1.433333333,1.833333333,1.2,2.2,2.1,1.133333333
及第,2.1,1.333333333,3,1.466666667,2.466666667,1.7,1.366666667
势必,1.266666667,1.233333333,1.3,0.266666667,1.266666667,1.2,1.066666667
洪亮,2.166666667,2.3,1.333333333,2.2,3.2,1,1.233333333
一日,1.6,1.5,1.233333333,0.133333333,1.133333333,6.833333333,1.3
外借,1.733333333,2.166666667,4.5,-0.466666667,1.466666667,1.166666667,2.333333333
震惊,2.066666667,3.666666667,1.7,-0.533333333,1.533333333,1.2,1.166666667
千百,1.733333333,1.666666667,1.566666667,0.166666667,1.166666667,1.3,1.3
多元性,1.566666667,1.3,2.8,0.866666667,1.866666667,1,1.266666667
会合,2.266666667,2.466666667,4.866666667,0.7,1.7,1.466666667,3.6
表扬,2.6,4.166666667,5.233333333,3.6,4.6,1.1,1.2
反对派,2.466666667,1.733333333,5.766666667,-1.766666667,2.766666667,1,1.3
共识,1.766666667,1.566666667,4.533333333,1.033333333,2.033333333,1.166666667,1.166666667
危险性,1.533333333,1.466666667,1.366666667,-2.533333333,3.533333333,1,1.233333333
生产,2.033333333,2.3,2.766666667,0.4,1.4,1.333333333,2.2
机师,2.966666667,1.533333333,3.266666667,0.166666667,1.166666667,1,1.533333333
开门,3.933333333,5.533333333,2.033333333,0.333333333,1.333333333,1.166666667,3.966666667
上阵,2.1,2.033333333,3.5,0.266666667,1.266666667,1.3,3.5
针状,4.033333333,2.5,1.166666667,-0.3,1.3,1,2.266666667
官司,2.666666667,1.933333333,5.966666667,-1.666666667,2.666666667,1.266666667,1.5
纲领,2.1,1.433333333,2.9,0.566666667,1.566666667,1,1.2
危机,1.633333333,1.533333333,2.033333333,-3.4,4.4,1.266666667,1.266666667
退伍,2.833333333,2.1,5.166666667,-0.033333333,1.033333333,2.4,1.7
热心人,2.566666667,2.533333333,4.5,3.1,4.1,1,1.233333333
用上,1.433333333,1.466666667,1.3,0.466666667,1.466666667,1.066666667,1.233333333
审,2.133333333,2.333333333,3.4,-0.5,1.5,1.133333333,1.366666667
推进,1.833333333,2.6,1.533333333,1.033333333,2.033333333,1.4,3.4
进深,1.466666667,1.466666667,1.133333333,0.233333333,1.233333333,1.1,3.7
秀美,2.133333333,1.533333333,1.633333333,2.9,3.9,1,1.5
鬼,3.3,3.833333333,1.933333333,-3.233333333,4.233333333,1.166666667,1.3
变故,1.566666667,1.5,1.966666667,-2.166666667,3.166666667,1.7,1.3
淡化,1.6,1.533333333,1.166666667,-0.066666667,1.066666667,1.133333333,1.233333333
辣椒,6.433333333,4.666666667,1.066666667,0.066666667,1.066666667,1,1.466666667
还有,1.1,1.1,1.433333333,0.2,1.2,1.433333333,1.066666667
证件,4.7,2.7,3.7,0.066666667,1.066666667,1.033333333,1.4
阵地,3.3,1.766666667,3.733333333,0,1,1.033333333,5.733333333
车间,4.633333333,1.966666667,4.6,0.033333333,1.033333333,1.033333333,5.933333333
顶点,2.633333333,3.066666667,1.3,0.766666667,1.766666667,1.033333333,3.966666667
生生不息,1.533333333,1.466666667,2.366666667,2.833333333,3.833333333,3.233333333,1.233333333
学术,2.5,1.533333333,3.4,0.766666667,1.766666667,1.066666667,1.2
寡妇,4.1,1.966666667,4.966666667,-1.666666667,2.666666667,1.3,1.3
设施,3.233333333,1.5,1.533333333,0.1,1.1,1.066666667,3.4
肯定,1.4,2.733333333,2.433333333,1.8,2.8,1.033333333,1.033333333
装置,2.8,1.6,1.333333333,0.066666667,1.066666667,1.033333333,2.433333333
河,5.766666667,3.1,1.166666667,0.3,1.3,1.066666667,5.966666667
别的,1.233333333,1.3,1.933333333,-0.2,1.2,1,1.133333333
同时,1.233333333,1.433333333,1.866666667,0.133333333,1.133333333,6.466666667,1.033333333
无能,1.633333333,1.633333333,1.551724138,-3.4,4.4,1.033333333,1.066666667
潜心,1.4,1.3,1.433333333,1.3,2.3,1.366666667,1.1
王朝,3.133333333,1.366666667,5.5,0.1,1.1,4.166666667,2.466666667
改版,1.733333333,1.466666667,1.933333333,0.233333333,1.233333333,1.366666667,1.266666667
决赛,3.333333333,2,6.3,0.6,1.6,2.333333333,2.333333333
另,1.1,1.166666667,1.4,0.066666667,1.066666667,1,1.1
涮,3.133333333,4.466666667,1.4,-0.033333333,1.033333333,1.133333333,1.866666667
士气,1.8,1.866666667,5.333333333,1.2,2.2,1.033333333,1.5
短期,1.4,1.266666667,1.033333333,0,1,6.566666667,1.433333333
胺,1.666666667,1.1,1.033333333,-0.166666667,1.166666667,1,1.133333333
并,1.633333333,1.4,1.566666667,0.133333333,1.133333333,1.133333333,1.333333333
帛,3.233333333,1.5,1.1,0.5,1.5,1,1.3
暂,1.2,1.1,1.033333333,0,1,3.9,1.033333333
简朴,2.1,1.5,1.133333333,1.266666667,2.266666667,1,1.333333333
黔,2.233333333,1.3,1.266666667,-0.066666667,1.066666667,1,3.433333333
变,1.366666667,1.9,1.166666667,-0.3,1.3,1.433333333,1.333333333
枪击,3.8,5.133333333,3.966666667,-3.1,4.1,1.133333333,2.7
路边,3.366666667,2.3,1.7,0.133333333,1.133333333,1,6.2
概念,1.333333333,1.133333333,1.133333333,0.2,1.2,1.033333333,1.1
民主派,2.6,1.4,5.966666667,0.4,1.4,1.066666667,1.5
下面,1.566666667,3.133333333,1.2,0.033333333,1.033333333,1,4.466666667
提到,1.366666667,1.633333333,1.966666667,0.133333333,1.133333333,1.2,1.133333333
时光,1.5,1.2,1.366666667,0.433333333,1.433333333,6.5,1.533333333
纵贯,1.666666667,1.766666667,1.8,0.366666667,1.366666667,1.266666667,3.533333333
领衔,1.766666667,1.8,4.7,1.4,2.4,1.033333333,1.633333333
典籍,3.433333333,1.433333333,2.433333333,0.333333333,1.333333333,1.4,1.266666667
团队,2.866666667,1.933333333,6.266666667,0.866666667,1.866666667,1,2
八旗,3.666666667,1.6,3.333333333,-0.233333333,1.233333333,1.233333333,2.066666667
法定,1.966666667,1.366666667,3.566666667,0.333333333,1.333333333,1.233333333,1.133333333
算子,2.166666667,1.3,1.366666667,-0.1,1.1,1,1.2
公国,2.766666667,1.366666667,4.166666667,0.2,1.2,1.133333333,3.5
发财,2.533333333,2.8,2.2,3.366666667,4.366666667,1.1,1.133333333
擦亮,2.866666667,4.033333333,1.266666667,1.233333333,2.233333333,1.1,1.5
与此同时,1.266666667,1.2,1.5,0.166666667,1.166666667,6.566666667,1.033333333
获准,1.6,1.7,3.9,1.3,2.3,1.266666667,1.1
空白,3.833333333,1.8,1.066666667,-0.333333333,1.333333333,1,2
风笛,5.733333333,2.7,1.133333333,0.533333333,1.533333333,1,1.933333333
驳斥,2.3,2.566666667,4.733333333,-2.1,3.1,1.066666667,1.2
探险,2.733333333,2.733333333,2.833333333,0.533333333,1.533333333,1.266666667,4.366666667
密度,1.733333333,1.366666667,1.133333333,0.066666667,1.066666667,1,1.766666667
盗取,2.333333333,2.9,4.366666667,-3.466666667,4.466666667,1.3,2.733333333
逝世,2.733333333,3.133333333,2.266666667,-4.433333333,5.433333333,3.333333333,1.233333333
约会,3.466666667,3.733333333,6.566666667,3.333333333,4.333333333,2.233333333,2.866666667
复合,2.366666667,2.3,5.733333333,1.9,2.9,1.333333333,1.366666667
签定,2.166666667,2.866666667,5.433333333,0.633333333,1.633333333,1.566666667,1.5
石墨,5.433333333,1.566666667,1.033333333,0.133333333,1.133333333,1,1.366666667
尽早,1.3,1.133333333,1.2,0.2,1.2,6.3,1
电厂,4.333333333,1.533333333,3.533333333,0.033333333,1.033333333,1,5.166666667
涨落,2.2,2.466666667,1.366666667,0.1,1.1,1.4,3.466666667
花粉,5.2,2.266666667,1.066666667,-0.066666667,1.066666667,1,1.533333333
形态,1.366666667,1.266666667,1.266666667,0.166666667,1.166666667,1,1.533333333
听取,1.766666667,2.2,4.533333333,0.433333333,1.433333333,1.2,1.233333333
接任,2.2,1.9,5.7,0.866666667,1.866666667,2.233333333,1.566666667
置喙,1.7,1.666666667,2.766666667,-0.466666667,1.466666667,1,1.166666667
正确性,1.4,1.266666667,1.5,1.433333333,2.433333333,1,1.1
热衷,1.633333333,1.633333333,1.866666667,2.066666667,3.066666667,1.1,1.1
高龄,2.8,2.166666667,1.5,-0.366666667,1.366666667,4.666666667,1.233333333
降至,1.4,1.766666667,1.533333333,-0.633333333,1.633333333,1.2,2.6
施压,1.833333333,2.033333333,4.633333333,-1.9,2.9,1.133333333,1.5
命名,1.933333333,1.633333333,2.033333333,0.166666667,1.166666667,1.2,1.133333333
对应,1.233333333,1.3,1.766666667,0.3,1.3,1.1,1.3
凑巧,1.266666667,1.3,1.6,0.833333333,1.833333333,2.1,1.1
生态,2.133333333,1.333333333,1.466666667,0.666666667,1.666666667,1,2.866666667
狂奔,3.233333333,5.466666667,1.433333333,-0.033333333,1.033333333,1.466666667,4.666666667
空运,3.6,2.633333333,2.366666667,0.333333333,1.333333333,1.133333333,5.4
应力,1.433333333,1.333333333,1.3,0.133333333,1.133333333,1,1.166666667
沟通,2.3,2.933333333,6.233333333,0.966666667,1.966666667,1.166666667,1.4
制造商,3.366666667,1.733333333,4.933333333,0.1,1.1,1.033333333,1.833333333
反抗,2,3.066666667,4.366666667,-0.9,1.9,1.066666667,1.8
小工,2.433333333,1.7,2.766666667,-0.033333333,1.033333333,1.066666667,1.4
并存,1.366666667,1.466666667,2.1,0.3,1.3,1.333333333,1.4
铺上,2.566666667,3.8,1.5,0.1,1.1,1,3.833333333
地雷,5.266666667,4,1.266666667,-1.133333333,2.133333333,1,3.2
亮丽,2.2,1.566666667,1.133333333,2.933333333,3.933333333,1.033333333,1.333333333
照,1.933333333,3.266666667,1.266666667,0.433333333,1.433333333,1.133333333,1.9
储存,1.833333333,2.166666667,1.5,0.333333333,1.333333333,1.5,2.3
反应,1.333333333,1.633333333,2,0.066666667,1.066666667,1.633333333,1.3
香山,5.966666667,1.833333333,1.033333333,0.7,1.7,1,6.166666667
景色,2.966666667,1.5,1.133333333,1.266666667,2.266666667,1.033333333,4
解,1.433333333,2.2,1.2,0.2,1.2,1.033333333,1.2
车牌,5.2,2.5,1.8,0.133333333,1.133333333,1,2.1
野花,5.666666667,2.3,1.066666667,0.533333333,1.533333333,1.1,2.7
办好,1.266666667,1.433333333,2.3,1.466666667,2.466666667,1.233333333,1.166666667
成年人,3.1,1.966666667,3.7,0.166666667,1.166666667,3.133333333,1.266666667
钾,3.7,1.166666667,1.033333333,0,1,1,1.066666667
反转,1.5,2.1,1.6,-0.166666667,1.166666667,1.033333333,2.066666667
和约,2.533333333,1.733333333,5.6,0.566666667,1.566666667,1.5,1.333333333
近似,1.3,1.166666667,1.333333333,0,1,1.166666667,1.233333333
敬,1.633333333,3.066666667,3.566666667,1.8,2.8,1,1.266666667
自动化,2.1,1.6,1.466666667,0.433333333,1.433333333,1.1,1.3
感应,1.5,1.8,1.733333333,0.366666667,1.366666667,1.2,1.4
南纬,2.466666667,1.233333333,1.166666667,0.066666667,1.066666667,1.233333333,4.3
制片厂,3.8,1.533333333,4.5,0.166666667,1.166666667,1.1,4.566666667
锐利,1.966666667,2.233333333,1.166666667,-0.166666667,1.166666667,1,1.866666667
摄影,3.733333333,4.833333333,2.966666667,0.7,1.7,1.233333333,2.733333333
设计院,3.9,1.533333333,4.7,0.266666667,1.266666667,1.033333333,5.066666667
高低,1.433333333,2.333333333,1.033333333,0.033333333,1.033333333,1.033333333,4.1
私生子,3,1.766666667,5.266666667,-2.033333333,3.033333333,1.266666667,1.233333333
勉强,1.366666667,1.533333333,1.5,-1.5,2.5,1.066666667,1.033333333
公卿,2.733333333,1.266666667,4.633333333,0.133333333,1.133333333,1.033333333,1.333333333
控制权,1.666666667,1.566666667,3.733333333,0.233333333,1.233333333,1.033333333,1.2
迅速,1.6,2.266666667,1.133333333,1.066666667,2.066666667,3.4,2.066666667
心声,1.533333333,1.6,1.3,0.833333333,1.833333333,1.033333333,1.066666667
录制,2.633333333,2.8,4.1,0.233333333,1.233333333,1.466666667,2.166666667
选拔,2.4,2.133333333,5.8,0.666666667,1.666666667,1.233333333,1.733333333
服装,4.966666667,3.066666667,1.2,0.2,1.2,1.033333333,1.866666667
承办,1.9,1.533333333,4.9,0.5,1.5,1.366666667,1.766666667
基金会,3.466666667,1.366666667,5.3,0.4,1.4,1,2.3
横跨,1.966666667,2.8,1.633333333,0.233333333,1.233333333,1.1,5.233333333
百,1.366666667,1.666666667,1.1,0.066666667,1.066666667,1,1.166666667
浓厚,1.466666667,1.433333333,1.333333333,1.4,2.4,1.033333333,1.3
心血管,4.6,1.7,1.066666667,-0.166666667,1.166666667,1,1.7
思,1.5,2,1.633333333,0.433333333,1.433333333,1.3,1.066666667
时分,1.666666667,1.266666667,1.066666667,0.133333333,1.133333333,6.433333333,1.166666667
浅酌,2.466666667,2.833333333,1.766666667,0.533333333,1.533333333,1.066666667,1.333333333
剪下,2.6,4.533333333,1.133333333,-0.066666667,1.066666667,1,2.166666667
首届,1.6,1.2,3.8,0.5,1.5,4.133333333,1.3
幸存,2,1.633333333,3.133333333,2.433333333,3.433333333,1.4,1.4
全文,2.733333333,1.5,1.066666667,0.1,1.1,1,1.266666667
暂停,2.033333333,3.4,1.133333333,-0.433333333,1.433333333,3.9,1.333333333
迷茫,1.666666667,2.366666667,1.433333333,-2.233333333,3.233333333,1.033333333,1.333333333
寄托,1.6,1.6,3.333333333,0.566666667,1.566666667,1.3,1.4
梨,6.2,2.533333333,1.066666667,0.4,1.4,1.033333333,1.933333333
经营性,1.7,1.266666667,2.766666667,0.2,1.2,1.066666667,1.3
抵,1.466666667,2.066666667,1.466666667,-0.333333333,1.333333333,1.2,1.533333333
识别,1.666666667,2,2.333333333,0.333333333,1.333333333,1.2,1.4
策略,1.7,1.366666667,2.266666667,0.6,1.6,1,1.233333333
穷酸,2.066666667,1.833333333,1.433333333,-2.833333333,3.833333333,1.033333333,1.166666667
参考系,2.166666667,1.366666667,2.1,0.1,1.1,1,2.133333333
于法,1.366666667,1.033333333,1.366666667,0.033333333,1.033333333,1.066666667,1.033333333
抽调,1.8,1.833333333,3.333333333,0.066666667,1.066666667,1.033333333,2.1
视,1.633333333,1.8,1.2,0.3,1.3,1.133333333,1.433333333
并不,1.066666667,1.133333333,1.266666667,-0.3,1.3,1.033333333,1.066666667
中餐,4.666666667,2.1,2.1,0.566666667,1.566666667,1.766666667,1.733333333
漆,3.533333333,2.266666667,1.1,-0.133333333,1.133333333,1,1.333333333
政委,3.066666667,1.366666667,5.633333333,0.333333333,1.333333333,1,1.666666667
误解,1.7,1.733333333,4.166666667,-2.666666667,3.666666667,1.1,1.1
曲面,3.866666667,3.033333333,1.133333333,0.066666667,1.066666667,1,4.333333333
绳索,5.4,3.433333333,1.2,0.033333333,1.033333333,1.033333333,2.4
取胜,1.833333333,2,4.7,3.4,4.4,1.233333333,1.266666667
平稳,1.766666667,2.133333333,1.166666667,1.7,2.7,1.033333333,1.566666667
云朵,6.166666667,3.033333333,1.1,0.566666667,1.566666667,1.233333333,3.833333333
殿,3.3,1.533333333,2.033333333,0.166666667,1.166666667,1,4.933333333
盟军,3.1,1.666666667,6.066666667,0.8,1.8,1.1,2.366666667
出使,2.266666667,1.833333333,4.633333333,0.4,1.4,1.433333333,3.333333333
弯腰,4.066666667,6.2,1.1,0.033333333,1.033333333,1.033333333,2.833333333
警惕,1.8,2.5,2.166666667,-1.066666667,2.066666667,1.166666667,1.133333333
蛋白,4.1,1.7,1.1,0.233333333,1.233333333,1,1.333333333
强奸,3.6,3.933333333,6.3,-5.5,6.5,1.066666667,1.466666667
军用,2.666666667,1.666666667,4.5,0.333333333,1.333333333,1.033333333,1.666666667
烟火气,3.333333333,1.8,3,1,2,1.133333333,2.266666667
二进制,3.033333333,1.666666667,1.033333333,0.066666667,1.066666667,1,1.1
重逢,2,2.2,5.233333333,2.8,3.8,2.7,2.6
公共,1.666666667,1.5,4.733333333,0.166666667,1.166666667,1.033333333,2.6
支队,2.9,1.4,5.5,0.066666667,1.066666667,1,2.166666667
登场,2.333333333,2.5,2.833333333,0.566666667,1.566666667,1.466666667,4.133333333
哈,1.133333333,2.266666667,1.033333333,1.066666667,2.066666667,1,1.066666667
前所未有,1.3,1.2,1.6,1.033333333,2.033333333,2.633333333,1.033333333
德军,3.766666667,1.533333333,5.566666667,-0.766666667,1.766666667,1,2.366666667
亮起,1.8,2.2,1.233333333,0.933333333,1.933333333,1.166666667,1.9
热带风暴,3.7,1.633333333,1.1,-1.233333333,2.233333333,1.133333333,3.666666667
纠结,1.733333333,2.333333333,1.566666667,-1.833333333,2.833333333,1.066666667,1.266666667
家门口,3.633333333,1.9,2.066666667,0.366666667,1.366666667,1,5.7
一刻,1.333333333,1.233333333,1.033333333,0.066666667,1.066666667,6.133333333,1.066666667
发生,1.366666667,1.266666667,1.666666667,0.033333333,1.033333333,1.9,1.166666667
传授,2.433333333,2.233333333,5.633333333,1.033333333,2.033333333,1.233333333,1.466666667
封爵,2.633333333,1.833333333,5.633333333,1.6,2.6,1.1,1.5
赢,2,2.9,3.833333333,3.666666667,4.666666667,1.066666667,1.3
回顾,1.5,1.833333333,1.666666667,0.4,1.4,2.766666667,1.433333333
娼妇,3.566666667,1.8,4.566666667,-3.466666667,4.466666667,1.033333333,1.3
梦,2.1,2.6,1.266666667,0.7,1.7,1.566666667,1.233333333
穿上,2.433333333,4.666666667,1.2,0.1,1.1,1.066666667,1.833333333
木拱桥,5.733333333,2.5,1.433333333,0.1,1.1,1,5.9
点火,3.866666667,4.433333333,1.266666667,0.033333333,1.033333333,1.166666667,2.166666667
大力,1.833333333,2.1,1.4,0.633333333,1.633333333,1,1.233333333
戏剧性,1.9,1.333333333,2.466666667,0.133333333,1.133333333,1,1.233333333
规范化,1.7,1.3,2.233333333,1.066666667,2.066666667,1.033333333,1.266666667
状态,1.266666667,1.266666667,1.3,0.166666667,1.166666667,1.4,1.333333333
