股票代码,会计年度,行业代码,信息含量
600703,2020.0,C39,-0.12882878339453604
600704,2020.0,F51,-0.24616590726065013
600705,2020.0,J69,-0.24536519948769472
600707,2020.0,C39,-0.24437582113789738
600708,2020.0,K70,-0.2887677206382835
600710,2020.0,F51,-0.16712757725964278
600711,2020.0,B09,-0.25956424126378985
600712,2020.0,F52,-0.2102864505147098
600713,2020.0,F52,-0.26574321765686404
600714,2020.0,C26,-0.19684680288480827
600715,2020.0,R86,-0.1921609767573113
600716,2020.0,K70,-0.2327616769970515
600717,2020.0,G55,-0.3089035323922879
600718,2020.0,I65,-0.2065618878011236
600719,2020.0,D44,-0.33783945997537485
600720,2020.0,C30,-0.20039447739067762
600722,2020.0,C26,-0.31656947892775344
600724,2020.0,C30,-0.20399108821296685
600726,2020.0,D44,-0.2705763942365196
600727,2020.0,C26,-0.2914247900169501
600728,2020.0,I65,-0.298795833762709
600729,2020.0,F52,-0.2878029729574265
600731,2020.0,C26,-0.0633846127306742
600732,2020.0,C38,-0.22457441835057268
600733,2020.0,C36,-0.34253836602540627
600734,2020.0,C39,-0.20629721095599074
600736,2020.0,K70,-0.3225257819412791
600737,2020.0,C13,-0.23819942554936735
600738,2020.0,F52,-0.3631283484809689
600739,2020.0,F51,-0.25171531070040215
600741,2020.0,C36,-0.2023970508106467
600742,2020.0,C36,-0.22903052056518072
600743,2020.0,K70,-0.2542907993708309
600744,2020.0,D44,-0.35208872995135854
600745,2020.0,C39,-0.2366071942588614
600746,2020.0,C26,-0.2352429489922194
600748,2020.0,K70,-0.37337061777546876
600750,2020.0,C27,-0.2535716351319971
600751,2020.0,F51,-0.22877418419745293
600753,2020.0,F51,-0.22945178719214213
600755,2020.0,F51,-0.13699395088998695
600756,2020.0,I65,-0.13531028870689044
600757,2020.0,R85,-0.24221085220134242
600758,2020.0,B06,-0.21609235387190026
600760,2020.0,C37,-0.3309325451663677
600761,2020.0,C35,-0.12708286720218015
600764,2020.0,C39,-0.21930514655118738
600765,2020.0,C37,-0.13921559862680888
600766,2020.0,B09,-0.2385508539458267
600767,2020.0,I65,-0.21651925149018014
600768,2020.0,C32,-0.16933229912367204
600769,2020.0,E48,-0.21845968736568777
600771,2020.0,C27,-0.29727133275141415
600773,2020.0,K70,-0.29131596033425866
600774,2020.0,F52,-0.30500039923025646
600775,2020.0,C39,-0.18109477037943672
600776,2020.0,C39,-0.260991906626005
600778,2020.0,F52,-0.3350519700504735
600779,2020.0,C15,-0.2578550931052065
600780,2020.0,D44,-0.34230556852086796
600782,2020.0,C31,-0.19537602591487335
600783,2020.0,J67,-0.20087830816491925
600784,2020.0,C14,-0.28114734527764607
600785,2020.0,F52,-0.2833040892749921
600789,2020.0,C27,-0.24307798810746611
600790,2020.0,L72,-0.2835794711811922
600791,2020.0,K70,-0.23090608831308979
600793,2020.0,C22,-0.19689652046001652
600795,2020.0,D44,-0.27110601900802395
600796,2020.0,C26,-0.349128246579273
600797,2020.0,I65,-0.2637151985490669
600798,2020.0,G55,-0.25892952049457624
600800,2020.0,C26,-0.30144096447193014
600801,2020.0,C30,-0.3446160186966925
600802,2020.0,C30,-0.2724829596095845
600803,2020.0,C26,-0.2065294835929516
600804,2020.0,I64,-0.27893272621573395
600807,2020.0,K70,-0.29165370968446885
600808,2020.0,C31,-0.295210420617272
600809,2020.0,C15,-0.17401919370427799
600810,2020.0,C28,-0.15406304669344972
600811,2020.0,C13,-0.21264564508696968
600812,2020.0,C27,-0.3219099807721747
600814,2020.0,F52,-0.41104855026033604
600815,2020.0,C35,-0.2837114271064693
600816,2020.0,J69,-0.24874458037119923
600817,2020.0,K70,-0.2027958675662512
600818,2020.0,C37,-0.19978181238807025
600819,2020.0,C30,-0.30582993215746973
600820,2020.0,E48,-0.25086396916464854
600821,2020.0,F52,-0.3373574362628513
600822,2020.0,F51,-0.22756769681177957
600823,2020.0,K70,-0.3221836545915508
600824,2020.0,F52,-0.3825974316796096
600825,2020.0,R85,-0.3241091710476953
600826,2020.0,F51,-0.34645068529621487
600827,2020.0,F52,-0.3207482300589544
600828,2020.0,F52,-0.3080559417389923
600829,2020.0,F51,-0.11246672971087616
600833,2020.0,F52,-0.3130797873269092
600834,2020.0,G54,-0.21535982067639192
600835,2020.0,C34,-0.26050828385468505
600837,2020.0,J67,-0.23662052967512595
600838,2020.0,F52,-0.2416183516061069
600839,2020.0,C39,-0.20979898962640522
600841,2020.0,C34,-0.2219110447906309
600843,2020.0,C35,-0.2581530970723077
600844,2020.0,C26,-0.1823491850797081
600845,2020.0,I65,-0.1499936883405289
600846,2020.0,E48,-0.31267673939143914
600847,2020.0,C38,-0.2914911206154006
600848,2020.0,K70,-0.28408970936434075
600850,2020.0,I65,-0.3005321373450299
600851,2020.0,C27,-0.23491948639317217
600853,2020.0,E48,-0.2428679270049419
600854,2020.0,C38,-0.29008672424160326
600855,2020.0,C35,-0.2528101629358315
600856,2020.0,D45,-0.17827517858140798
600857,2020.0,F52,-0.2509469693757828
600858,2020.0,F52,-0.2085513974913712
600859,2020.0,F52,-0.2788408672957821
600860,2020.0,C35,-0.20621772194647686
600861,2020.0,F52,-0.255985156472725
600862,2020.0,C37,-0.22535480428494412
600863,2020.0,D44,-0.18964474270795073
600864,2020.0,J67,-0.20610289647950106
600865,2020.0,F52,-0.22835381084038375
600866,2020.0,C14,-0.3144908486662703
600867,2020.0,C27,-0.2658522604664044
600868,2020.0,D44,-0.21629751043905943
600869,2020.0,C38,-0.21217411364825176
600870,2020.0,C39,-0.2590421855180369
600872,2020.0,C14,-0.21615687911792475
600873,2020.0,C14,-0.2799892819042313
600875,2020.0,C34,-0.3820880038161126
600876,2020.0,C30,-0.21291854297891996
600877,2020.0,C38,-0.15271447459315796
600879,2020.0,C35,-0.23158506675546447
600880,2020.0,R85,-0.2123627212062188
600881,2020.0,C30,-0.2838210117656677
600882,2020.0,C14,-0.25718165076169697
600883,2020.0,C30,-0.1676876746388539
600884,2020.0,C38,-0.330266423990295
600885,2020.0,C38,-0.2887331236029166
600886,2020.0,D44,-0.2628371198694988
600887,2020.0,C14,-0.1420435526835857
600888,2020.0,C39,-0.21056560573082195
600889,2020.0,C28,-0.20905468656607484
600890,2020.0,K70,-0.23031577143225718
600892,2020.0,I65,-0.22663482720341666
600893,2020.0,C37,-0.284350158966456
600894,2020.0,C34,-0.2731321361590132
600898,2020.0,C39,-0.39675337492768514
600900,2020.0,D44,-0.30345242726724403
600901,2020.0,J66,-0.25634258328306553
600903,2020.0,D45,-0.31135394399277705
600908,2020.0,J66,-0.3149693063519626
600909,2020.0,J67,-0.31231039520152826
600917,2020.0,D45,-0.21214275546724246
600918,2020.0,J67,-0.2643003394312057
600919,2020.0,J66,-0.19644992569120862
600926,2020.0,J66,-0.2153609032783354
600928,2020.0,J66,-0.29084908970034046
600929,2020.0,C14,-0.244541095390438
600933,2020.0,C36,-0.30859457848560967
600956,2020.0,D45,-0.22082574590370765
600958,2020.0,J67,-0.31463134411239224
600960,2020.0,C36,-0.26220206870731244
600961,2020.0,C32,-0.25254960782505403
600962,2020.0,C15,-0.23317701078408978
600963,2020.0,C22,-0.1782955938654723
600966,2020.0,C22,-0.19823474193993396
600967,2020.0,C37,-0.3903664456693487
600969,2020.0,D44,-0.22893434937885682
600970,2020.0,E48,-0.25379107431306924
600971,2020.0,B06,-0.1874678714244768
600973,2020.0,C38,-0.22099277651897475
600976,2020.0,F52,-0.2581273308590389
600977,2020.0,R86,-0.23641542475387467
600979,2020.0,D44,-0.17939036612889495
600980,2020.0,C39,-0.17297098603422184
600981,2020.0,F51,-0.20685499013784966
600982,2020.0,D44,-0.20961835970692083
600983,2020.0,C38,-0.22495130377184552
600984,2020.0,C35,-0.36388113576248043
600985,2020.0,B06,-0.17307126837794728
600986,2020.0,I64,-0.19847077125594792
600987,2020.0,C17,-0.29670727864528157
600988,2020.0,B09,-0.21057769373538834
600989,2020.0,C26,-0.1970531106540779
600990,2020.0,C39,-0.21465055898742486
600992,2020.0,C33,-0.15527857200098766
600993,2020.0,F51,-0.2934098408144347
600995,2020.0,D44,-0.2250977184951258
600998,2020.0,F51,-0.22304287374127602
600999,2020.0,J67,-0.29062807676411384
601000,2020.0,G55,-0.3050694039063932
601001,2020.0,B06,-0.12564499478129193
601002,2020.0,C34,-0.25020062705316604
601003,2020.0,C31,-0.24834498659196938
601005,2020.0,C31,-0.2448345089593297
601008,2020.0,G55,-0.2250662070197763
601009,2020.0,J66,-0.122573848876125
601010,2020.0,F52,-0.29083070100443914
601012,2020.0,C30,-0.21426302987394988
601016,2020.0,D44,-0.24966182981274493
601018,2020.0,G55,-0.24027848219976897
601019,2020.0,R85,-0.31481185075130236
601020,2020.0,B09,-0.2659706015147982
601028,2020.0,C33,-0.291646776270604
601038,2020.0,C35,-0.24073195354947363
601058,2020.0,C29,-0.18741568968150327
601066,2020.0,J67,-0.34737870850687125
601068,2020.0,E48,-0.2522389209094092
601069,2020.0,B09,-0.2094145431176101
601086,2020.0,F52,-0.15496559323826775
601088,2020.0,B06,-0.29428907056091674
601098,2020.0,R85,-0.23307909276959848
601099,2020.0,J67,-0.2664281983523553
601100,2020.0,C35,-0.23816566405310002
601101,2020.0,B06,-0.33699476896313285
601106,2020.0,C35,-0.25359368641743496
601107,2020.0,G54,-0.28246220459239385
601108,2020.0,J67,-0.3114145651745457
601113,2020.0,C28,-0.19648108660981362
601116,2020.0,F52,-0.22305367960948436
601117,2020.0,E48,-0.24095680302263084
601126,2020.0,C38,-0.2039070232844527
601127,2020.0,C36,-0.3528851733290979
601137,2020.0,C32,-0.1823913626558174
601138,2020.0,C39,-0.29290352567676864
601139,2020.0,D45,-0.16833832590254483
601155,2020.0,K70,-0.23853340739082704
601162,2020.0,J67,-0.3406501676769579
601163,2020.0,C29,-0.16854532383886223
601166,2020.0,J66,-0.18156910066069487
601168,2020.0,B09,-0.1274490063820426
601169,2020.0,J66,-0.24776043228887634
601177,2020.0,C34,-0.2656508182140844
601179,2020.0,C38,-0.2568281962089695
601186,2020.0,E48,-0.2504728386520657
601187,2020.0,J66,-0.20624718831038935
601188,2020.0,G54,-0.2672264492755674
601198,2020.0,J67,-0.2387279952723824
601200,2020.0,N77,-0.25607499431545205
601208,2020.0,C26,-0.20020797448750094
601211,2020.0,J67,-0.2759742791145987
601212,2020.0,C32,-0.24191522764221113
601216,2020.0,C26,-0.2551016331743895
601218,2020.0,C35,-0.2752264907847714
601222,2020.0,C40,-0.2214147944043123
601225,2020.0,B06,-0.14468671967837052
601226,2020.0,M74,-0.2397269323014594
601228,2020.0,G55,-0.23144557950430475
601229,2020.0,J66,-0.21312285815736087
601231,2020.0,C39,-0.18329177641041441
601233,2020.0,C28,-0.1859808301894682
601236,2020.0,J67,-0.20790087248612413
601258,2020.0,F52,-0.17625403572127674
601288,2020.0,J66,-0.2766324308416821
601298,2020.0,G55,-0.2584625327849564
601311,2020.0,C38,-0.254315724983911
601326,2020.0,G55,-0.2597981826733048
601328,2020.0,J66,-0.23243005847873888
601330,2020.0,N77,-0.283928613087985
601339,2020.0,C17,-0.2958696195852528
601360,2020.0,I64,-0.2322040185596351
601366,2020.0,F52,-0.33941159422171224
601369,2020.0,C38,-0.2692353361261389
601375,2020.0,J67,-0.33992717599059574
601377,2020.0,J67,-0.2185070796529588
601388,2020.0,C32,-0.1841305996908224
601390,2020.0,E48,-0.28408144075987296
601398,2020.0,J66,-0.22724206745233339
601399,2020.0,E48,-0.2912111581260677
601456,2020.0,J67,-0.08359282978280523
601500,2020.0,C29,-0.26747191869341247
601512,2020.0,K70,-0.31816564633156796
601518,2020.0,G54,-0.18326859498143683
601519,2020.0,J69,-0.15824170684900912
601555,2020.0,J67,-0.26802891676902174
601566,2020.0,C18,-0.20870389923903168
601567,2020.0,C40,-0.23353479905001473
601568,2020.0,C26,-0.26094927794736106
601577,2020.0,J66,-0.15678541511907113
601579,2020.0,C15,-0.24018249689534396
601588,2020.0,K70,-0.12713065674912033
601595,2020.0,R86,-0.238650421337777
601599,2020.0,C17,-0.15370484899211784
601600,2020.0,C32,-0.17605584041456862
601606,2020.0,C41,-0.25537666969244793
601607,2020.0,F52,-0.2443769260383271
601608,2020.0,C35,-0.33584403030090204
601609,2020.0,C32,-0.18435246077450232
601611,2020.0,E48,-0.18053106540148356
601615,2020.0,C34,-0.2959535178319051
601616,2020.0,C38,-0.28066325794610886
601618,2020.0,E48,-0.21760172813807577
601619,2020.0,D44,-0.25730311618142016
601633,2020.0,C36,-0.26723249106422475
601636,2020.0,C30,-0.3489484631066846
601658,2020.0,J66,-0.31721605288768906
601666,2020.0,B06,-0.38908221758057654
601668,2020.0,E48,-0.14832218102394823
601669,2020.0,E48,-0.19849710612762467
601677,2020.0,C32,-0.29113153482226434
601678,2020.0,C26,-0.2512960543807193
601686,2020.0,C33,-0.2645441040713424
601688,2020.0,J67,-0.30051206139806713
601689,2020.0,C36,-0.16679260028461773
601696,2020.0,J67,-0.20191744253078134
601699,2020.0,B06,-0.19237949668149237
601700,2020.0,C33,-0.18439945477679603
601702,2020.0,C32,-0.27268806559728687
601717,2020.0,C36,-0.24806682957518728
601718,2020.0,C18,-0.31460635618895255
601727,2020.0,C34,-0.25464394790539113
601766,2020.0,C37,-0.2715857493344819
601777,2020.0,C36,-0.3213515316986533
601778,2020.0,D44,-0.23436426898692225
601788,2020.0,J67,-0.3711651451274558
601798,2020.0,C35,-0.33263428011515134
601799,2020.0,C36,-0.20271994716369038
601800,2020.0,E48,-0.1963737927301255
601801,2020.0,R85,-0.22938899838313687
601811,2020.0,R85,-0.11723501758906581
601818,2020.0,J66,-0.19510543052634738
601827,2020.0,N77,-0.24037626861300693
601828,2020.0,L72,-0.22685489571703987
601838,2020.0,J66,-0.23592629201710374
601858,2020.0,R85,-0.14697958607829215
601860,2020.0,J66,-0.2046293283738641
601865,2020.0,C30,-0.21679558198473597
601866,2020.0,G55,-0.23191294624419553
601869,2020.0,C39,-0.15910624674357826
601872,2020.0,G55,-0.24228037411990103
601877,2020.0,C38,-0.21908016820401466
601878,2020.0,J67,-0.27300394691124874
601880,2020.0,G55,-0.20432143186361656
601881,2020.0,J67,-0.2663080555802937
601882,2020.0,C34,-0.1769067838811083
601886,2020.0,E50,-0.1451365960792322
601888,2020.0,L72,-0.15014035663924918
601890,2020.0,C37,-0.11136311419578024
601898,2020.0,B06,-0.24171076449394951
601899,2020.0,B09,-0.24827400374576233
601900,2020.0,R85,-0.3123522101091937
601901,2020.0,J67,-0.24435049010803356
601908,2020.0,C35,-0.2522310062721873
601916,2020.0,J66,-0.28569727468756656
601918,2020.0,B06,-0.2620294669661996
601919,2020.0,G55,-0.2484241892688595
601928,2020.0,R85,-0.11566704421753281
601933,2020.0,F52,-0.13862273957263832
601939,2020.0,J66,-0.24059233892007495
601949,2020.0,R85,-0.31653461199275085
601952,2020.0,C13,-0.25516784065047565
601956,2020.0,C34,-0.22311690134303935
601958,2020.0,B09,-0.23953081424007572
601965,2020.0,M74,-0.1689444537307194
601966,2020.0,C29,-0.3217083510326798
601968,2020.0,C33,-0.20010320091159614
601975,2020.0,G55,-0.2723780755375192
601985,2020.0,D44,-0.17704524733637272
601988,2020.0,J66,-0.30740491332542336
601989,2020.0,C37,-0.2581214055866492
601990,2020.0,J67,-0.2195748869504065
601991,2020.0,D44,-0.12516385740013855
601992,2020.0,C30,-0.3337807218369445
601995,2020.0,J67,-0.28654055484172614
601997,2020.0,J66,-0.31017224530368426
601998,2020.0,J66,-0.17736441664220517
601999,2020.0,R85,-0.26487720319933983
603000,2020.0,I64,-0.30135266777152425
603003,2020.0,F51,-0.17873642418607943
603005,2020.0,C39,-0.28695535733739524
603006,2020.0,C36,-0.20625604482613902
603007,2020.0,E48,-0.19960491656078833
603008,2020.0,C21,-0.19416622846815607
603009,2020.0,C36,-0.19507012126365214
603010,2020.0,C26,-0.23106704947891163
603011,2020.0,C34,-0.18229432482613245
603012,2020.0,C35,-0.33578371971338866
603013,2020.0,C36,-0.28013896584063996
603015,2020.0,C38,-0.271662026714778
603016,2020.0,C38,-0.30049890647633476
603017,2020.0,M74,-0.22001406761248665
603018,2020.0,M74,-0.27905416043412334
603019,2020.0,C39,-0.2848778781141757
603020,2020.0,C14,-0.2921060545443971
603021,2020.0,C30,-0.3365101215954572
603022,2020.0,C22,-0.18674045613803225
603023,2020.0,C39,-0.1362034997702475
603025,2020.0,C39,-0.2120322745052771
603026,2020.0,C26,-0.282946099628126
603027,2020.0,C14,-0.2624094767644102
603028,2020.0,C33,-0.3008882079220841
603029,2020.0,C35,-0.24144202251899533
603030,2020.0,E50,-0.23060966683092934
603031,2020.0,F52,-0.09807945425128146
603032,2020.0,G54,-0.1893138273936888
603033,2020.0,C29,-0.2154728224066031
603035,2020.0,C36,-0.337095555166365
603036,2020.0,C35,-0.29850054450734315
603037,2020.0,C36,-0.14011719723598615
603038,2020.0,C41,-0.21941605552370794
603039,2020.0,I65,-0.32686143649844734
603040,2020.0,C33,-0.24999033387837383
603041,2020.0,C26,-0.23156488873027561
603042,2020.0,C39,-0.28868416360293586
603043,2020.0,C14,-0.26524483914627206
603045,2020.0,C38,-0.21541198500069128
603050,2020.0,C38,-0.168407811361564
603053,2020.0,D45,-0.28469355365727445
603055,2020.0,C17,-0.28566845689283105
603059,2020.0,C41,-0.14554064149358542
603060,2020.0,M74,-0.23595970023732166
603063,2020.0,C38,-0.30521546528045024
603067,2020.0,C26,-0.2398455560422251
603068,2020.0,C39,-0.37677403089793216
603069,2020.0,G54,-0.23953511329252386
603076,2020.0,C35,-0.35626902470347627
603077,2020.0,C26,-0.15537894125814586
603078,2020.0,C26,-0.34708521626705224
603079,2020.0,C14,-0.3226663234705027
603080,2020.0,D45,-0.23033262431339305
603081,2020.0,C35,-0.17875714519594108
603083,2020.0,C39,-0.27566173024846846
603086,2020.0,C26,-0.21673534246732284
603087,2020.0,C27,-0.21500750965648785
603088,2020.0,C35,-0.1734566563902521
603089,2020.0,C36,-0.3151671163126081
603090,2020.0,C34,-0.1928059389487539
603093,2020.0,J67,-0.32084247791041853
603095,2020.0,C35,-0.32898449314645795
603096,2020.0,R85,-0.21711791330225055
603098,2020.0,E50,-0.11674236683231445
603100,2020.0,C40,-0.09248132021318065
603101,2020.0,F52,-0.31412901941084637
603103,2020.0,R86,-0.21176033377977532
603105,2020.0,C38,-0.31876792631129514
603106,2020.0,C39,-0.2679415443048313
603108,2020.0,F51,-0.24229313218873602
603109,2020.0,C34,-0.18940713835844913
603110,2020.0,C26,-0.21700114894152664
603111,2020.0,C37,-0.20418679088189726
603112,2020.0,C33,-0.35616508347234366
603115,2020.0,C39,-0.16737183334037395
603117,2020.0,L72,-0.17090819537508067
603118,2020.0,C39,-0.24271149902538222
603121,2020.0,C36,-0.33666614443579124
603123,2020.0,F52,-0.34233450311029556
603126,2020.0,M74,-0.3010104152524635
603129,2020.0,C37,-0.3239619208357731
603131,2020.0,C34,-0.3617430022354471
603133,2020.0,C39,-0.2702120771120929
603138,2020.0,I65,-0.29924254551035046
603139,2020.0,C27,-0.23506878310173435
603155,2020.0,C26,-0.15640194026127427
603156,2020.0,C15,-0.22741291092399746
603157,2020.0,C18,-0.218325255684889
603158,2020.0,C36,-0.22290383751257184
603159,2020.0,C35,-0.29801316622361307
603160,2020.0,C39,-0.1979863711903433
603161,2020.0,C36,-0.3250410108107481
603165,2020.0,C22,-0.1903055121943159
603166,2020.0,C36,-0.15398212797395575
603167,2020.0,G55,-0.08839626931731537
603168,2020.0,C27,-0.3714981377569677
603169,2020.0,C35,-0.2916837331966763
603177,2020.0,N77,-0.240826233137856
603178,2020.0,C36,-0.21430999699333986
603179,2020.0,C36,-0.1879326421403128
603180,2020.0,C21,-0.18737604384010628
603181,2020.0,C26,-0.2676709334214481
603183,2020.0,M74,-0.1858409515037762
603185,2020.0,C35,-0.2114802482712383
603186,2020.0,C39,-0.1827141769224766
603187,2020.0,C34,-0.20566869326512233
603188,2020.0,C26,-0.38068860604630245
603189,2020.0,I65,-0.23178919818277377
603192,2020.0,C26,-0.1630988064314387
603195,2020.0,C38,-0.3045164561797069
603196,2020.0,C18,-0.18039793767295995
603197,2020.0,C36,-0.30200941157918715
603198,2020.0,C15,-0.326685183439161
603200,2020.0,N77,-0.2594783852663972
603203,2020.0,C35,-0.20814187095845818
603208,2020.0,C21,-0.2204299266290018
603212,2020.0,C29,-0.21907027382583347
603214,2020.0,F52,-0.26276769282410856
603217,2020.0,C26,-0.16619624541163097
603218,2020.0,C34,-0.20615316521384847
603220,2020.0,I65,-0.14799377998588745
603221,2020.0,C29,-0.29141140012019245
603222,2020.0,C27,-0.2863596920932593
603223,2020.0,G54,-0.1335062579616238
603225,2020.0,C28,-0.3271955398513154
603227,2020.0,C26,-0.22129436468423197
603228,2020.0,C39,-0.35919008066735797
603229,2020.0,C27,-0.22469742133729928
603232,2020.0,I65,-0.27939498386927913
603233,2020.0,F52,-0.3238108269503139
603236,2020.0,C39,-0.18076833494415684
603238,2020.0,C17,-0.2217420584371611
603239,2020.0,C36,-0.18159412956410298
603256,2020.0,C30,-0.24745380653176863
603258,2020.0,I64,-0.12339735151772989
603260,2020.0,C26,-0.3003911233184301
603267,2020.0,C39,-0.28974547265584516
603268,2020.0,C30,-0.19446460421375378
603269,2020.0,C34,-0.24465430936118493
603277,2020.0,C34,-0.2827824790362878
603278,2020.0,C33,-0.18642687992288326
603279,2020.0,C34,-0.27654587741589937
603283,2020.0,C35,-0.28059425960954326
603286,2020.0,C36,-0.32583963559313694
603288,2020.0,C14,-0.27348321194885317
603289,2020.0,C35,-0.27634320680372315
603290,2020.0,C39,-0.1667283815964535
603297,2020.0,C40,-0.1729375092290372
603298,2020.0,C34,-0.3503348496013229
603299,2020.0,C14,-0.3143661399938054
603301,2020.0,C35,-0.16868214406975168
603303,2020.0,C38,-0.25348291419980684
603305,2020.0,C32,-0.23764659230630647
603306,2020.0,C36,-0.2084608164746784
603308,2020.0,C35,-0.3709670145021842
603309,2020.0,C35,-0.23569887405945839
603311,2020.0,C35,-0.39297078254093337
603313,2020.0,C21,-0.29213503023871756
603315,2020.0,C34,-0.2357651158950478
603316,2020.0,E48,-0.28227292770426227
603317,2020.0,C14,-0.20814917642290043
603318,2020.0,C35,-0.31230346853472535
603319,2020.0,C36,-0.40196329059593494
603320,2020.0,C34,-0.32684213482095875
603321,2020.0,C34,-0.3354361531697208
603322,2020.0,I65,-0.23676131896866748
603323,2020.0,J66,-0.288891235778448
603326,2020.0,C21,-0.21276651730316753
603327,2020.0,C39,-0.23818598340870595
603328,2020.0,C39,-0.2535083287247111
603330,2020.0,C26,-0.3766929160264832
603331,2020.0,C38,-0.32348253398763016
603332,2020.0,C28,-0.16160941561678366
603333,2020.0,C38,-0.2591456300282835
603335,2020.0,C36,-0.17812576653843407
603336,2020.0,C13,-0.14918486875873085
603337,2020.0,C35,-0.10587241967825792
603338,2020.0,C35,-0.23978612268325405
603339,2020.0,C34,-0.2808449238365299
603345,2020.0,C13,-0.22367172018015785
603348,2020.0,C33,-0.26519687382446644
603351,2020.0,C27,-0.2925714440335331
603353,2020.0,F52,-0.28146581052673997
603355,2020.0,C38,-0.22446291847908745
603356,2020.0,C34,-0.3165109683655563
603357,2020.0,M74,-0.20429829998521812
603358,2020.0,C36,-0.1941729962717095
603359,2020.0,N77,-0.31876716784392223
603360,2020.0,C26,-0.2749369365588435
603363,2020.0,C13,-0.1867430538753055
603365,2020.0,C17,-0.17208812008819274
603366,2020.0,C38,-0.23613286898624403
603367,2020.0,C27,-0.30638861130338924
603368,2020.0,F51,-0.20827294495775672
603369,2020.0,C15,-0.3212048353203052
603378,2020.0,C26,-0.29685669653214947
603379,2020.0,C26,-0.2777077212723261
603380,2020.0,C39,-0.27326532625709476
603383,2020.0,I65,-0.23321382436783977
603385,2020.0,C30,-0.24626244123894322
603386,2020.0,C39,-0.30485443788106703
603387,2020.0,C27,-0.27133862214569326
603388,2020.0,E48,-0.25939069038756896
603389,2020.0,C21,-0.2893589609647057
603390,2020.0,C39,-0.28765378367613936
603392,2020.0,C27,-0.2799550707508306
603393,2020.0,D45,-0.2702224178074036
603396,2020.0,C35,-0.16347032465437722
603399,2020.0,C32,-0.1932453674713322
603408,2020.0,C29,-0.291224810194575
603416,2020.0,C40,-0.19939656423135416
603421,2020.0,I65,-0.19669872811180567
603439,2020.0,C27,-0.25297918034378275
603444,2020.0,I64,-0.26229235927924555
603456,2020.0,C27,-0.32923268234268144
603458,2020.0,M74,-0.20320897779334907
603486,2020.0,C38,-0.2156041007153996
603488,2020.0,C38,-0.23167340595455466
603489,2020.0,C38,-0.2452012266496292
603496,2020.0,C39,-0.3034722511370256
603500,2020.0,C37,-0.26339322561025436
603501,2020.0,C39,-0.2383940222999909
603506,2020.0,K70,-0.3331350817395518
603507,2020.0,C38,-0.2685317634843759
603508,2020.0,C37,-0.3090189847606561
603515,2020.0,C38,-0.19851283265995698
603516,2020.0,C39,-0.27517794431122733
603517,2020.0,C13,-0.22327922662679162
603518,2020.0,C18,-0.26096933353832896
603519,2020.0,C38,-0.24439331575912523
603520,2020.0,C27,-0.2094008690265367
603527,2020.0,C32,-0.1385675681315508
603528,2020.0,C39,-0.33769446208705123
603530,2020.0,C38,-0.23226958249643032
603533,2020.0,I64,-0.2723040510824877
603536,2020.0,C13,-0.317563758126346
603538,2020.0,C27,-0.19986981795984998
603551,2020.0,C38,-0.24571284258180545
603555,2020.0,C18,-0.2554833764221418
603556,2020.0,C40,-0.2487911982321518
603558,2020.0,C17,-0.21431930976139849
603565,2020.0,G55,-0.1923992307817678
603566,2020.0,C27,-0.18631997089935534
603567,2020.0,C27,-0.16180267144614957
603568,2020.0,N77,-0.24084518657200765
603569,2020.0,L72,-0.17321306744925646
603577,2020.0,C33,-0.21139759284575232
603578,2020.0,C30,-0.26163170248684364
603579,2020.0,C38,-0.2661952336948621
603580,2020.0,C29,-0.2828995224542135
603583,2020.0,C38,-0.2669989962420284
603585,2020.0,C26,-0.24153715607302856
603586,2020.0,C36,-0.226380952948255
603587,2020.0,C18,-0.3088137759839443
603588,2020.0,N77,-0.2594296060806619
603589,2020.0,C15,-0.20428986029610058
603590,2020.0,C27,-0.40041679476958303
603595,2020.0,C39,-0.2077387261521858
603596,2020.0,C36,-0.1449819273794124
603598,2020.0,L72,-0.171749234279658
603599,2020.0,C26,-0.18232206717988853
603600,2020.0,C21,-0.3467000745389085
603601,2020.0,C30,-0.2617069715325363
603602,2020.0,I65,-0.2920850732335389
603603,2020.0,N77,-0.28773341677110664
603605,2020.0,C26,-0.20584402979473837
603606,2020.0,C38,-0.24799777402238526
603607,2020.0,C22,-0.1367897405123445
603609,2020.0,C13,-0.1524510236493871
603610,2020.0,C21,-0.2211141134338012
603611,2020.0,C34,-0.19580349442746509
603612,2020.0,C30,-0.19237980264828697
603613,2020.0,I64,-0.17920410619944963
603615,2020.0,C29,-0.25994498331435745
603616,2020.0,C30,-0.15057063732319398
603617,2020.0,C34,-0.14547616603127833
603618,2020.0,C38,-0.3156094525856284
603626,2020.0,C33,-0.22328531291732442
603628,2020.0,C41,-0.2057174762881723
603629,2020.0,C33,-0.23180993372570463
603630,2020.0,C26,-0.34279890062054336
603633,2020.0,C39,-0.24175312285401607
603636,2020.0,I65,-0.21765370621646601
603637,2020.0,E48,-0.21837595659160802
603638,2020.0,C35,-0.21998252953362246
603639,2020.0,C26,-0.3085035846213929
603648,2020.0,L72,-0.2300917478721195
603650,2020.0,C26,-0.2528035652546174
603655,2020.0,C29,-0.3438855941152007
603656,2020.0,C35,-0.2258367372277604
603657,2020.0,C29,-0.1544821761879068
603658,2020.0,C27,-0.22751809418958838
603659,2020.0,C38,-0.318379150945428
